year,month,year_month,region,product_line,revenue,expenses,net_profit,profit_margin_pct,active_customers,revenue_per_customer
2022,6,2022-06,North,Retail Banking,5553198.0,3015733.0,2537465.0,45.69,9,617022.0
2022,6,2022-06,North,Corporate Banking,8729996.0,5897035.0,2832961.0,32.45,9,969999.56
2022,6,2022-06,North,Insurance,3994602.0,2232182.0,1762420.0,44.12,9,443844.67
2022,6,2022-06,North,Wealth Management,2660234.0,1407100.0,1253134.0,47.11,9,295581.56
2022,6,2022-06,North,Digital Banking,1777752.0,1198077.0,579675.0,32.61,9,197528.0
2022,6,2022-06,North,Forex & Treasury,4493077.0,2607754.0,1885323.0,41.96,9,499230.78
2022,6,2022-06,South,Retail Banking,5647652.0,3808698.0,1838954.0,32.56,9,627516.89
2022,6,2022-06,South,Corporate Banking,8508838.0,5379494.0,3129344.0,36.78,9,945426.44
2022,6,2022-06,South,Insurance,4119663.0,2190850.0,1928813.0,46.82,9,457740.33
2022,6,2022-06,South,Wealth Management,2908282.0,1917361.0,990921.0,34.07,9,323142.44
2022,6,2022-06,South,Digital Banking,1884507.0,1090072.0,794435.0,42.16,9,209389.67
2022,6,2022-06,South,Forex & Treasury,4200653.0,2236135.0,1964518.0,46.77,9,466739.22
2022,6,2022-06,East,Retail Banking,4588442.0,2983377.0,1605065.0,34.98,9,509826.89
2022,6,2022-06,East,Corporate Banking,5695816.0,3128073.0,2567743.0,45.08,9,632868.44
2022,6,2022-06,East,Insurance,2972562.0,1901539.0,1071023.0,36.03,9,330284.67
2022,6,2022-06,East,Wealth Management,1996517.0,1133864.0,862653.0,43.21,9,221835.22
2022,6,2022-06,East,Digital Banking,1472553.0,845207.0,627346.0,42.6,9,163617.0
2022,6,2022-06,East,Forex & Treasury,3533435.0,2230444.0,1302991.0,36.88,9,392603.89
2022,6,2022-06,West,Retail Banking,6549736.0,3569226.0,2980510.0,45.51,9,727748.44
2022,6,2022-06,West,Corporate Banking,10380826.0,5451377.0,4929449.0,47.49,9,1153425.11
2022,6,2022-06,West,Insurance,4554080.0,2734849.0,1819231.0,39.95,9,506008.89
2022,6,2022-06,West,Wealth Management,2572450.0,1680398.0,892052.0,34.68,9,285827.78
2022,6,2022-06,West,Digital Banking,2400350.0,1584606.0,815744.0,33.98,9,266705.56
2022,6,2022-06,West,Forex & Treasury,5127996.0,3347161.0,1780835.0,34.73,9,569777.33
2022,6,2022-06,Central,Retail Banking,5551957.0,3332838.0,2219119.0,39.97,14,396568.36
2022,6,2022-06,Central,Corporate Banking,7299411.0,4290501.0,3008910.0,41.22,14,521386.5
2022,6,2022-06,Central,Insurance,2880264.0,1946193.0,934071.0,32.43,14,205733.14
2022,6,2022-06,Central,Wealth Management,2140891.0,1448245.0,692646.0,32.35,14,152920.79
2022,6,2022-06,Central,Digital Banking,1530219.0,847586.0,682633.0,44.61,14,109301.36
2022,6,2022-06,Central,Forex & Treasury,3804991.0,2111865.0,1693126.0,44.5,14,271785.07
2022,7,2022-07,North,Retail Banking,5316625.0,3399234.0,1917391.0,36.06,9,590736.11
2022,7,2022-07,North,Corporate Banking,8039691.0,5263377.0,2776314.0,34.53,9,893299.0
2022,7,2022-07,North,Insurance,3851863.0,2291665.0,1560198.0,40.51,9,427984.78
2022,7,2022-07,North,Wealth Management,2320295.0,1444854.0,875441.0,37.73,9,257810.56
2022,7,2022-07,North,Digital Banking,2068420.0,1130127.0,938293.0,45.36,9,229824.44
2022,7,2022-07,North,Forex & Treasury,4526309.0,2821989.0,1704320.0,37.65,9,502923.22
2022,7,2022-07,South,Retail Banking,5816580.0,3125505.0,2691075.0,46.27,9,646286.67
2022,7,2022-07,South,Corporate Banking,7771295.0,4791084.0,2980211.0,38.35,9,863477.22
2022,7,2022-07,South,Insurance,4230197.0,2218687.0,2011510.0,47.55,9,470021.89
2022,7,2022-07,South,Wealth Management,2511525.0,1523619.0,987906.0,39.33,9,279058.33
2022,7,2022-07,South,Digital Banking,1873881.0,1153444.0,720437.0,38.45,9,208209.0
2022,7,2022-07,South,Forex & Treasury,4886074.0,2782420.0,2103654.0,43.05,9,542897.11
2022,7,2022-07,East,Retail Banking,4500952.0,2800232.0,1700720.0,37.79,9,500105.78
2022,7,2022-07,East,Corporate Banking,5437864.0,3061881.0,2375983.0,43.69,9,604207.11
2022,7,2022-07,East,Insurance,3082733.0,1881600.0,1201133.0,38.96,9,342525.89
2022,7,2022-07,East,Wealth Management,1905830.0,1231997.0,673833.0,35.36,9,211758.89
2022,7,2022-07,East,Digital Banking,1320348.0,753038.0,567310.0,42.97,9,146705.33
2022,7,2022-07,East,Forex & Treasury,3607280.0,1880679.0,1726601.0,47.86,9,400808.89
2022,7,2022-07,West,Retail Banking,6565525.0,3710732.0,2854793.0,43.48,9,729502.78
2022,7,2022-07,West,Corporate Banking,9139113.0,5037309.0,4101804.0,44.88,9,1015457.0
2022,7,2022-07,West,Insurance,4486489.0,2853901.0,1632588.0,36.39,9,498498.78
2022,7,2022-07,West,Wealth Management,3197370.0,2022097.0,1175273.0,36.76,9,355263.33
2022,7,2022-07,West,Digital Banking,2047477.0,1198114.0,849363.0,41.48,9,227497.44
2022,7,2022-07,West,Forex & Treasury,5275213.0,2828361.0,2446852.0,46.38,9,586134.78
2022,7,2022-07,Central,Retail Banking,5335526.0,2902685.0,2432841.0,45.6,14,381109.0
2022,7,2022-07,Central,Corporate Banking,6989179.0,4061677.0,2927502.0,41.89,14,499227.07
2022,7,2022-07,Central,Insurance,3155797.0,2071226.0,1084571.0,34.37,14,225414.07
2022,7,2022-07,Central,Wealth Management,1992275.0,1084288.0,907987.0,45.58,14,142305.36
2022,7,2022-07,Central,Digital Banking,1641612.0,1086144.0,555468.0,33.84,14,117258.0
2022,7,2022-07,Central,Forex & Treasury,3288137.0,2087816.0,1200321.0,36.5,14,234866.93
2022,8,2022-08,North,Retail Banking,6379870.0,4141787.0,2238083.0,35.08,9,708874.44
2022,8,2022-08,North,Corporate Banking,8345464.0,5366234.0,2979230.0,35.7,9,927273.78
2022,8,2022-08,North,Insurance,3338746.0,2250938.0,1087808.0,32.58,9,370971.78
2022,8,2022-08,North,Wealth Management,2475848.0,1576113.0,899735.0,36.34,9,275094.22
2022,8,2022-08,North,Digital Banking,2017744.0,1349541.0,668203.0,33.12,9,224193.78
2022,8,2022-08,North,Forex & Treasury,4120372.0,2660344.0,1460028.0,35.43,9,457819.11
2022,8,2022-08,South,Retail Banking,6125818.0,3538583.0,2587235.0,42.23,9,680646.44
2022,8,2022-08,South,Corporate Banking,9529195.0,5612164.0,3917031.0,41.11,9,1058799.44
2022,8,2022-08,South,Insurance,4336552.0,2792167.0,1544385.0,35.61,9,481839.11
2022,8,2022-08,South,Wealth Management,2617846.0,1448746.0,1169100.0,44.66,9,290871.78
2022,8,2022-08,South,Digital Banking,2180271.0,1159904.0,1020367.0,46.8,9,242252.33
2022,8,2022-08,South,Forex & Treasury,4282978.0,2657358.0,1625620.0,37.96,9,475886.44
2022,8,2022-08,East,Retail Banking,4510817.0,2926421.0,1584396.0,35.12,9,501201.89
2022,8,2022-08,East,Corporate Banking,5685227.0,3748118.0,1937109.0,34.07,9,631691.89
2022,8,2022-08,East,Insurance,2840170.0,1917204.0,922966.0,32.5,9,315574.44
2022,8,2022-08,East,Wealth Management,2034424.0,1086274.0,948150.0,46.61,9,226047.11
2022,8,2022-08,East,Digital Banking,1357943.0,774292.0,583651.0,42.98,9,150882.56
2022,8,2022-08,East,Forex & Treasury,3654704.0,1994868.0,1659836.0,45.42,9,406078.22
2022,8,2022-08,West,Retail Banking,6538716.0,3780244.0,2758472.0,42.19,9,726524.0
2022,8,2022-08,West,Corporate Banking,8573178.0,4703844.0,3869334.0,45.13,9,952575.33
2022,8,2022-08,West,Insurance,4575529.0,2568112.0,2007417.0,43.87,9,508392.11
2022,8,2022-08,West,Wealth Management,2895896.0,1624494.0,1271402.0,43.9,9,321766.22
2022,8,2022-08,West,Digital Banking,2509006.0,1565737.0,943269.0,37.6,9,278778.44
2022,8,2022-08,West,Forex & Treasury,4625369.0,2496934.0,2128435.0,46.02,9,513929.89
2022,8,2022-08,Central,Retail Banking,5127714.0,2698894.0,2428820.0,47.37,14,366265.29
2022,8,2022-08,Central,Corporate Banking,7549035.0,4409771.0,3139264.0,41.58,14,539216.79
2022,8,2022-08,Central,Insurance,3407733.0,2272080.0,1135653.0,33.33,14,243409.5
2022,8,2022-08,Central,Wealth Management,1940246.0,1122776.0,817470.0,42.13,14,138589.0
2022,8,2022-08,Central,Digital Banking,1820662.0,1224081.0,596581.0,32.77,14,130047.29
2022,8,2022-08,Central,Forex & Treasury,3587152.0,2256864.0,1330288.0,37.08,14,256225.14
2022,9,2022-09,North,Retail Banking,6726730.0,3780775.0,2945955.0,43.79,9,747414.44
2022,9,2022-09,North,Corporate Banking,10088858.0,6347999.0,3740859.0,37.08,9,1120984.22
2022,9,2022-09,North,Insurance,4300547.0,2679321.0,1621226.0,37.7,9,477838.56
2022,9,2022-09,North,Wealth Management,3000201.0,1677624.0,1322577.0,44.08,9,333355.67
2022,9,2022-09,North,Digital Banking,2411673.0,1257135.0,1154538.0,47.87,9,267963.67
2022,9,2022-09,North,Forex & Treasury,5343304.0,3027012.0,2316292.0,43.35,9,593700.44
2022,9,2022-09,South,Retail Banking,6726696.0,3927616.0,2799080.0,41.61,9,747410.67
2022,9,2022-09,South,Corporate Banking,9061382.0,5274773.0,3786609.0,41.79,9,1006820.22
2022,9,2022-09,South,Insurance,4518242.0,2417081.0,2101161.0,46.5,9,502026.89
2022,9,2022-09,South,Wealth Management,3068622.0,1911130.0,1157492.0,37.72,9,340958.0
2022,9,2022-09,South,Digital Banking,2677164.0,1591243.0,1085921.0,40.56,9,297462.67
2022,9,2022-09,South,Forex & Treasury,4839558.0,3083207.0,1756351.0,36.29,9,537728.67
2022,9,2022-09,East,Retail Banking,5710566.0,3812365.0,1898201.0,33.24,9,634507.33
2022,9,2022-09,East,Corporate Banking,7611739.0,4201036.0,3410703.0,44.81,9,845748.78
2022,9,2022-09,East,Insurance,3096898.0,1767603.0,1329295.0,42.92,9,344099.78
2022,9,2022-09,East,Wealth Management,2452668.0,1466223.0,986445.0,40.22,9,272518.67
2022,9,2022-09,East,Digital Banking,1814175.0,1081602.0,732573.0,40.38,9,201575.0
2022,9,2022-09,East,Forex & Treasury,3603923.0,1896115.0,1707808.0,47.39,9,400435.89
2022,9,2022-09,West,Retail Banking,7282558.0,4334541.0,2948017.0,40.48,9,809173.11
2022,9,2022-09,West,Corporate Banking,11305485.0,6458031.0,4847454.0,42.88,9,1256165.0
2022,9,2022-09,West,Insurance,4383875.0,2701223.0,1682652.0,38.38,9,487097.22
2022,9,2022-09,West,Wealth Management,3255488.0,2180635.0,1074853.0,33.02,9,361720.89
2022,9,2022-09,West,Digital Banking,2558187.0,1506305.0,1051882.0,41.12,9,284243.0
2022,9,2022-09,West,Forex & Treasury,5784379.0,3057926.0,2726453.0,47.13,9,642708.78
2022,9,2022-09,Central,Retail Banking,6313563.0,4245386.0,2068177.0,32.76,14,450968.79
2022,9,2022-09,Central,Corporate Banking,8345059.0,4699734.0,3645325.0,43.68,14,596075.64
2022,9,2022-09,Central,Insurance,3727167.0,1987976.0,1739191.0,46.66,14,266226.21
2022,9,2022-09,Central,Wealth Management,2196173.0,1284346.0,911827.0,41.52,14,156869.5
2022,9,2022-09,Central,Digital Banking,1840134.0,1166559.0,673575.0,36.6,14,131438.14
2022,9,2022-09,Central,Forex & Treasury,4633284.0,2798339.0,1834945.0,39.6,14,330948.86
2022,10,2022-10,North,Retail Banking,6078814.0,3413324.0,2665490.0,43.85,9,675423.78
2022,10,2022-10,North,Corporate Banking,8686030.0,4645207.0,4040823.0,46.52,9,965114.44
2022,10,2022-10,North,Insurance,3984734.0,2290119.0,1694615.0,42.53,9,442748.22
2022,10,2022-10,North,Wealth Management,2616052.0,1429215.0,1186837.0,45.37,9,290672.44
2022,10,2022-10,North,Digital Banking,1876570.0,1101652.0,774918.0,41.29,9,208507.78
2022,10,2022-10,North,Forex & Treasury,4258213.0,2683581.0,1574632.0,36.98,9,473134.78
2022,10,2022-10,South,Retail Banking,5853099.0,3696059.0,2157040.0,36.85,9,650344.33
2022,10,2022-10,South,Corporate Banking,8473036.0,5345335.0,3127701.0,36.91,9,941448.44
2022,10,2022-10,South,Insurance,3859309.0,2012973.0,1846336.0,47.84,9,428812.11
2022,10,2022-10,South,Wealth Management,2873179.0,1768558.0,1104621.0,38.45,9,319242.11
2022,10,2022-10,South,Digital Banking,1908784.0,1196567.0,712217.0,37.31,9,212087.11
2022,10,2022-10,South,Forex & Treasury,4803465.0,2746608.0,2056857.0,42.82,9,533718.33
2022,10,2022-10,East,Retail Banking,5040353.0,3378221.0,1662132.0,32.98,9,560039.22
2022,10,2022-10,East,Corporate Banking,6581025.0,4197872.0,2383153.0,36.21,9,731225.0
2022,10,2022-10,East,Insurance,2684728.0,1460710.0,1224018.0,45.59,9,298303.11
2022,10,2022-10,East,Wealth Management,1886792.0,1025656.0,861136.0,45.64,9,209643.56
2022,10,2022-10,East,Digital Banking,1636042.0,880480.0,755562.0,46.18,9,181782.44
2022,10,2022-10,East,Forex & Treasury,3683238.0,2154775.0,1528463.0,41.5,9,409248.67
2022,10,2022-10,West,Retail Banking,6937280.0,3611467.0,3325813.0,47.94,9,770808.89
2022,10,2022-10,West,Corporate Banking,9397946.0,6138755.0,3259191.0,34.68,9,1044216.22
2022,10,2022-10,West,Insurance,3909371.0,2313928.0,1595443.0,40.81,9,434374.56
2022,10,2022-10,West,Wealth Management,3242987.0,1736916.0,1506071.0,46.44,9,360331.89
2022,10,2022-10,West,Digital Banking,2145612.0,1451818.0,693794.0,32.34,9,238401.33
2022,10,2022-10,West,Forex & Treasury,4965220.0,3015745.0,1949475.0,39.26,9,551691.11
2022,10,2022-10,Central,Retail Banking,4640255.0,2693246.0,1947009.0,41.96,14,331446.79
2022,10,2022-10,Central,Corporate Banking,6696799.0,4502796.0,2194003.0,32.76,14,478342.79
2022,10,2022-10,Central,Insurance,3494171.0,2139459.0,1354712.0,38.77,14,249583.64
2022,10,2022-10,Central,Wealth Management,1881658.0,1223463.0,658195.0,34.98,14,134404.14
2022,10,2022-10,Central,Digital Banking,1486254.0,986077.0,500177.0,33.65,14,106161.0
2022,10,2022-10,Central,Forex & Treasury,3701151.0,2438471.0,1262680.0,34.12,14,264367.93
2022,11,2022-11,North,Retail Banking,6120411.0,3818071.0,2302340.0,37.62,9,680045.67
2022,11,2022-11,North,Corporate Banking,7962612.0,4663398.0,3299214.0,41.43,9,884734.67
2022,11,2022-11,North,Insurance,3505490.0,2127113.0,1378377.0,39.32,9,389498.89
2022,11,2022-11,North,Wealth Management,2479914.0,1593129.0,886785.0,35.76,9,275546.0
2022,11,2022-11,North,Digital Banking,1766340.0,968184.0,798156.0,45.19,9,196260.0
2022,11,2022-11,North,Forex & Treasury,4209777.0,2308234.0,1901543.0,45.17,9,467753.0
2022,11,2022-11,South,Retail Banking,6517116.0,3954860.0,2562256.0,39.32,9,724124.0
2022,11,2022-11,South,Corporate Banking,8529653.0,5588754.0,2940899.0,34.48,9,947739.22
2022,11,2022-11,South,Insurance,4144216.0,2445083.0,1699133.0,41.0,9,460468.44
2022,11,2022-11,South,Wealth Management,2550444.0,1579389.0,971055.0,38.07,9,283382.67
2022,11,2022-11,South,Digital Banking,2340717.0,1538131.0,802586.0,34.29,9,260079.67
2022,11,2022-11,South,Forex & Treasury,5228336.0,3392931.0,1835405.0,35.1,9,580926.22
2022,11,2022-11,East,Retail Banking,4084333.0,2548378.0,1535955.0,37.61,9,453814.78
2022,11,2022-11,East,Corporate Banking,6392114.0,3744531.0,2647583.0,41.42,9,710234.89
2022,11,2022-11,East,Insurance,2805977.0,1796601.0,1009376.0,35.97,9,311775.22
2022,11,2022-11,East,Wealth Management,2101101.0,1126090.0,975011.0,46.4,9,233455.67
2022,11,2022-11,East,Digital Banking,1484317.0,909882.0,574435.0,38.7,9,164924.11
2022,11,2022-11,East,Forex & Treasury,2938637.0,1664399.0,1274238.0,43.36,9,326515.22
2022,11,2022-11,West,Retail Banking,6771524.0,3762670.0,3008854.0,44.43,9,752391.56
2022,11,2022-11,West,Corporate Banking,9407239.0,5465350.0,3941889.0,41.9,9,1045248.78
2022,11,2022-11,West,Insurance,3981369.0,2369440.0,1611929.0,40.49,9,442374.33
2022,11,2022-11,West,Wealth Management,2651895.0,1789548.0,862347.0,32.52,9,294655.0
2022,11,2022-11,West,Digital Banking,2529644.0,1482547.0,1047097.0,41.39,9,281071.56
2022,11,2022-11,West,Forex & Treasury,5451485.0,3448684.0,2002801.0,36.74,9,605720.56
2022,11,2022-11,Central,Retail Banking,5336459.0,2781452.0,2555007.0,47.88,14,381175.64
2022,11,2022-11,Central,Corporate Banking,6741100.0,3746905.0,2994195.0,44.42,14,481507.14
2022,11,2022-11,Central,Insurance,2975787.0,1966213.0,1009574.0,33.93,14,212556.21
2022,11,2022-11,Central,Wealth Management,2009518.0,1314541.0,694977.0,34.58,14,143537.0
2022,11,2022-11,Central,Digital Banking,1800606.0,1055794.0,744812.0,41.36,14,128614.71
2022,11,2022-11,Central,Forex & Treasury,3469844.0,2304080.0,1165764.0,33.6,14,247846.0
2022,12,2022-12,North,Retail Banking,6579405.0,3437639.0,3141766.0,47.75,9,731045.0
2022,12,2022-12,North,Corporate Banking,8484839.0,4920400.0,3564439.0,42.01,9,942759.89
2022,12,2022-12,North,Insurance,4497247.0,2928632.0,1568615.0,34.88,9,499694.11
2022,12,2022-12,North,Wealth Management,2904160.0,1665868.0,1238292.0,42.64,9,322684.44
2022,12,2022-12,North,Digital Banking,2485790.0,1687485.0,798305.0,32.11,9,276198.89
2022,12,2022-12,North,Forex & Treasury,4620698.0,3122476.0,1498222.0,32.42,9,513410.89
2022,12,2022-12,South,Retail Banking,6787290.0,4229225.0,2558065.0,37.69,9,754143.33
2022,12,2022-12,South,Corporate Banking,10892176.0,7060451.0,3831725.0,35.18,9,1210241.78
2022,12,2022-12,South,Insurance,4644714.0,2511022.0,2133692.0,45.94,9,516079.33
2022,12,2022-12,South,Wealth Management,3195150.0,2161126.0,1034024.0,32.36,9,355016.67
2022,12,2022-12,South,Digital Banking,2251325.0,1496382.0,754943.0,33.53,9,250147.22
2022,12,2022-12,South,Forex & Treasury,5396002.0,3183556.0,2212446.0,41.0,9,599555.78
2022,12,2022-12,East,Retail Banking,4691709.0,3041107.0,1650602.0,35.18,9,521301.0
2022,12,2022-12,East,Corporate Banking,7158697.0,4445770.0,2712927.0,37.9,9,795410.78
2022,12,2022-12,East,Insurance,3450012.0,2259361.0,1190651.0,34.51,9,383334.67
2022,12,2022-12,East,Wealth Management,2258521.0,1268469.0,990052.0,43.84,9,250946.78
2022,12,2022-12,East,Digital Banking,1752144.0,1177076.0,575068.0,32.82,9,194682.67
2022,12,2022-12,East,Forex & Treasury,3535763.0,1891359.0,1644404.0,46.51,9,392862.56
2022,12,2022-12,West,Retail Banking,7819223.0,4852790.0,2966433.0,37.94,9,868802.56
2022,12,2022-12,West,Corporate Banking,11182300.0,5864568.0,5317732.0,47.55,9,1242477.78
2022,12,2022-12,West,Insurance,5185556.0,3460296.0,1725260.0,33.27,9,576172.89
2022,12,2022-12,West,Wealth Management,3012942.0,1751076.0,1261866.0,41.88,9,334771.33
2022,12,2022-12,West,Digital Banking,2800054.0,1514515.0,1285539.0,45.91,9,311117.11
2022,12,2022-12,West,Forex & Treasury,5756850.0,3575236.0,2181614.0,37.9,9,639650.0
2022,12,2022-12,Central,Retail Banking,5603640.0,3128823.0,2474817.0,44.16,14,400260.0
2022,12,2022-12,Central,Corporate Banking,8756021.0,4969108.0,3786913.0,43.25,14,625430.07
2022,12,2022-12,Central,Insurance,3640302.0,2035805.0,1604497.0,44.08,14,260021.57
2022,12,2022-12,Central,Wealth Management,2614001.0,1688037.0,925964.0,35.42,14,186714.36
2022,12,2022-12,Central,Digital Banking,2059212.0,1287998.0,771214.0,37.45,14,147086.57
2022,12,2022-12,Central,Forex & Treasury,4024433.0,2694745.0,1329688.0,33.04,14,287459.5
2023,1,2023-01,North,Retail Banking,6381592.0,3970255.0,2411337.0,37.79,9,709065.78
2023,1,2023-01,North,Corporate Banking,8693962.0,4664720.0,4029242.0,46.35,9,965995.78
2023,1,2023-01,North,Insurance,3815131.0,2347615.0,1467516.0,38.47,9,423903.44
2023,1,2023-01,North,Wealth Management,2367935.0,1338343.0,1029592.0,43.48,9,263103.89
2023,1,2023-01,North,Digital Banking,2259545.0,1208505.0,1051040.0,46.52,9,251060.56
2023,1,2023-01,North,Forex & Treasury,4534677.0,2620243.0,1914434.0,42.22,9,503853.0
2023,1,2023-01,South,Retail Banking,7303618.0,4254562.0,3049056.0,41.75,9,811513.11
2023,1,2023-01,South,Corporate Banking,9287047.0,4861891.0,4425156.0,47.65,9,1031894.11
2023,1,2023-01,South,Insurance,3773030.0,2541040.0,1231990.0,32.65,9,419225.56
2023,1,2023-01,South,Wealth Management,2562144.0,1614084.0,948060.0,37.0,9,284682.67
2023,1,2023-01,South,Digital Banking,2184296.0,1245428.0,938868.0,42.98,9,242699.56
2023,1,2023-01,South,Forex & Treasury,5439194.0,3532038.0,1907156.0,35.06,9,604354.89
2023,1,2023-01,East,Retail Banking,4417182.0,2304101.0,2113081.0,47.84,9,490798.0
2023,1,2023-01,East,Corporate Banking,6084109.0,3715973.0,2368136.0,38.92,9,676012.11
2023,1,2023-01,East,Insurance,3053470.0,1603170.0,1450300.0,47.5,9,339274.44
2023,1,2023-01,East,Wealth Management,2251041.0,1528453.0,722588.0,32.1,9,250115.67
2023,1,2023-01,East,Digital Banking,1588803.0,982263.0,606540.0,38.18,9,176533.67
2023,1,2023-01,East,Forex & Treasury,3548060.0,1934907.0,1613153.0,45.47,9,394228.89
2023,1,2023-01,West,Retail Banking,7742558.0,5173990.0,2568568.0,33.17,9,860284.22
2023,1,2023-01,West,Corporate Banking,9339392.0,4900648.0,4438744.0,47.53,9,1037710.22
2023,1,2023-01,West,Insurance,4032220.0,2426909.0,1605311.0,39.81,9,448024.44
2023,1,2023-01,West,Wealth Management,2832039.0,1865464.0,966575.0,34.13,9,314671.0
2023,1,2023-01,West,Digital Banking,2213832.0,1228042.0,985790.0,44.53,9,245981.33
2023,1,2023-01,West,Forex & Treasury,5144450.0,2856002.0,2288448.0,44.48,9,571605.56
2023,1,2023-01,Central,Retail Banking,5640115.0,3780996.0,1859119.0,32.96,14,402865.36
2023,1,2023-01,Central,Corporate Banking,6957116.0,4153760.0,2803356.0,40.29,14,496936.86
2023,1,2023-01,Central,Insurance,3689479.0,2124286.0,1565193.0,42.42,14,263534.21
2023,1,2023-01,Central,Wealth Management,2285872.0,1296298.0,989574.0,43.29,14,163276.57
2023,1,2023-01,Central,Digital Banking,1887504.0,1131235.0,756269.0,40.07,14,134821.71
2023,1,2023-01,Central,Forex & Treasury,3933641.0,2297210.0,1636431.0,41.6,14,280974.36
2023,2,2023-02,North,Retail Banking,5823393.0,3189318.0,2634075.0,45.23,9,647043.67
2023,2,2023-02,North,Corporate Banking,9050243.0,5990993.0,3059250.0,33.8,9,1005582.56
2023,2,2023-02,North,Insurance,3706084.0,2160099.0,1545985.0,41.71,9,411787.11
2023,2,2023-02,North,Wealth Management,2707587.0,1739982.0,967605.0,35.74,9,300843.0
2023,2,2023-02,North,Digital Banking,2000742.0,1294592.0,706150.0,35.29,9,222304.67
2023,2,2023-02,North,Forex & Treasury,5112153.0,3057339.0,2054814.0,40.19,9,568017.0
2023,2,2023-02,South,Retail Banking,7488153.0,4401521.0,3086632.0,41.22,9,832017.0
2023,2,2023-02,South,Corporate Banking,10009105.0,6511351.0,3497754.0,34.95,9,1112122.78
2023,2,2023-02,South,Insurance,4393077.0,2711263.0,1681814.0,38.28,9,488119.67
2023,2,2023-02,South,Wealth Management,2846476.0,1738465.0,1108011.0,38.93,9,316275.11
2023,2,2023-02,South,Digital Banking,2216850.0,1377178.0,839672.0,37.88,9,246316.67
2023,2,2023-02,South,Forex & Treasury,4503266.0,2462205.0,2041061.0,45.32,9,500362.89
2023,2,2023-02,East,Retail Banking,4314179.0,2596347.0,1717832.0,39.82,9,479353.22
2023,2,2023-02,East,Corporate Banking,6832438.0,3873690.0,2958748.0,43.3,9,759159.78
2023,2,2023-02,East,Insurance,3259586.0,2031425.0,1228161.0,37.68,9,362176.22
2023,2,2023-02,East,Wealth Management,2280019.0,1314113.0,965906.0,42.36,9,253335.44
2023,2,2023-02,East,Digital Banking,1436575.0,788370.0,648205.0,45.12,9,159619.44
2023,2,2023-02,East,Forex & Treasury,3410749.0,2205197.0,1205552.0,35.35,9,378972.11
2023,2,2023-02,West,Retail Banking,7175847.0,3814841.0,3361006.0,46.84,9,797316.33
2023,2,2023-02,West,Corporate Banking,10621789.0,6155478.0,4466311.0,42.05,9,1180198.78
2023,2,2023-02,West,Insurance,4932914.0,2661645.0,2271269.0,46.04,9,548101.56
2023,2,2023-02,West,Wealth Management,3000324.0,1565402.0,1434922.0,47.83,9,333369.33
2023,2,2023-02,West,Digital Banking,2374787.0,1411716.0,963071.0,40.55,9,263865.22
2023,2,2023-02,West,Forex & Treasury,5834353.0,3872838.0,1961515.0,33.62,9,648261.44
2023,2,2023-02,Central,Retail Banking,5509569.0,3204886.0,2304683.0,41.83,14,393540.64
2023,2,2023-02,Central,Corporate Banking,7663062.0,4631263.0,3031799.0,39.56,14,547361.57
2023,2,2023-02,Central,Insurance,3056260.0,1725221.0,1331039.0,43.55,14,218304.29
2023,2,2023-02,Central,Wealth Management,2351715.0,1555278.0,796437.0,33.87,14,167979.64
2023,2,2023-02,Central,Digital Banking,1966074.0,1045896.0,920178.0,46.8,14,140433.86
2023,2,2023-02,Central,Forex & Treasury,4356659.0,2559450.0,1797209.0,41.25,14,311189.93
2023,3,2023-03,North,Retail Banking,7674003.0,4380669.0,3293334.0,42.92,9,852667.0
2023,3,2023-03,North,Corporate Banking,9530602.0,5256506.0,4274096.0,44.85,9,1058955.78
2023,3,2023-03,North,Insurance,4825163.0,2894056.0,1931107.0,40.02,9,536129.22
2023,3,2023-03,North,Wealth Management,3411603.0,2003969.0,1407634.0,41.26,9,379067.0
2023,3,2023-03,North,Digital Banking,2192416.0,1200090.0,992326.0,45.26,9,243601.78
2023,3,2023-03,North,Forex & Treasury,5081333.0,2953561.0,2127772.0,41.87,9,564592.56
2023,3,2023-03,South,Retail Banking,8031337.0,4542572.0,3488765.0,43.44,9,892370.78
2023,3,2023-03,South,Corporate Banking,11240784.0,7384931.0,3855853.0,34.3,9,1248976.0
2023,3,2023-03,South,Insurance,5481967.0,3650238.0,1831729.0,33.41,9,609107.44
2023,3,2023-03,South,Wealth Management,3157608.0,2067169.0,1090439.0,34.53,9,350845.33
2023,3,2023-03,South,Digital Banking,2567580.0,1703160.0,864420.0,33.67,9,285286.67
2023,3,2023-03,South,Forex & Treasury,6363837.0,3349028.0,3014809.0,47.37,9,707093.0
2023,3,2023-03,East,Retail Banking,5780519.0,3070107.0,2710412.0,46.89,9,642279.89
2023,3,2023-03,East,Corporate Banking,6948924.0,4505697.0,2443227.0,35.16,9,772102.67
2023,3,2023-03,East,Insurance,3662237.0,2065310.0,1596927.0,43.61,9,406915.22
2023,3,2023-03,East,Wealth Management,2502320.0,1461493.0,1040827.0,41.59,9,278035.56
2023,3,2023-03,East,Digital Banking,1887366.0,1076002.0,811364.0,42.99,9,209707.33
2023,3,2023-03,East,Forex & Treasury,4207137.0,2452476.0,1754661.0,41.71,9,467459.67
2023,3,2023-03,West,Retail Banking,8946768.0,5303045.0,3643723.0,40.73,9,994085.33
